"","trans.index","pool.index","distance","position","gene","plate","well","code"
"1190",4736,4263,0,642256,"",12,39,"010101011111011000110011"
"1191",3740,4269,1,1964937,"SP_2064",12,45,"110010100011000001011111"
"1192",687,4272,0,263469,"SP_0285",12,48,"101100011111110001010011"
"1193",2321,4279,1,1216616,"SP_1282",12,55,"111100001110101101000010"
"1194",6283,4289,0,2066983,"SP_2152",12,65,"000010010110111110011010"
"1195",5623,4303,3,624976,"SP_0652",12,79,"001011011111100110010110"
"1196",836,4304,0,342610,"SP_0368",12,80,"101011000011011011000101"
"1197",248,4309,0,98492,"SP_0096",12,85,"110011110100110110001110"
"1198",6189,4310,0,2044403,"",12,86,"000110111000010010110111"
"1199",5277,4316,0,1933998,"SP_2027",12,92,"011010100100110111011110"
"1200",3237,4318,0,1739978,"",12,94,"101111011111101000000011"
"1201",6353,4321,0,1940480,"SP_2033",12,97,"000001101010010111000101"
"1202",5703,4328,1,1049967,"SP_1118",12,104,"101001011011001010111011"
"1203",1682,4331,3,775642,"",12,107,"110000110001110110001000"
"1204",5352,4332,1,2048550,"",12,108,"011001100110101001101100"
"1205",2592,4335,0,1355185,"SP_1435",12,111,"111100000000100110011100"
"1206",329,4339,3,135287,"SP_0137",12,115,"110001010010001001111110"
"1207",2661,4343,0,1404378,"SP_1494",12,119,"111000010001010011100001"
"1208",1749,4344,1,841778,"SP_0892",12,120,"101011110001111010001000"
"1209",4969,4352,1,1250998,"SP_1326",12,128,"011101001000011100100010"
"1210",5271,4355,0,1922189,"SP_2016",12,131,"010010111101011100101011"
"1211",1481,4357,3,656188,"",12,133,"100100111101110111100010"
"1212",3598,4357,2,1918708,"SP_2011",12,133,"100100111101110111100010"
"1213",723,4358,0,278096,"SP_0303",12,134,"100101010100110100100001"
"1214",6306,4371,0,421256,"",12,147,"000001011001011011001010"
"1215",2672,4373,0,1414645,"SP_1505",12,149,"111010000001011101110010"
"1216",5033,4385,3,1390858,"",12,161,"011100100100000110110111"
"1217",5247,4385,0,1857477,"SP_1953",12,161,"011100100100000110110111"
"1218",5909,4388,0,2022853,"SP_2109",12,164,"001111110010000111011110"
"1219",1987,4393,3,982039,"",12,169,"100110010110101001101100"
"1220",6004,4394,3,298889,"SP_0325",12,170,"000011001011110101111110"
"1221",6222,4394,2,215205,"SP_0245",12,170,"000011001011110101111110"
"1222",1077,4397,0,472420,"",12,173,"111111000010111011010001"
"1223",5948,4400,0,2117859,"SP_2195",12,176,"001111001001010111000011"
"1224",101,4415,0,65341,"SP_0060",12,191,"100011010001111011011011"
"1225",2750,4421,3,1507282,"SP_1605",12,197,"110001101001000011111111"
"1226",3367,4428,2,1796766,"SP_1891",12,204,"101111100001100010110111"
"1227",2007,4432,0,987060,"SP_1047",12,208,"101000110110100100001111"
"1228",83,4433,2,62091,"SP_0057",12,209,"101100101101010011100001"
"1229",5619,4436,3,605284,"SP_0641",12,212,"001101100001011101001011"
"1230",5423,4439,0,2114488,"SP_2193",12,215,"011010011010100111110110"
"1231",4497,4447,3,168348,"SP_0175",12,223,"010011011001111101101001"
"1232",291,4460,2,116228,"",12,236,"111110011100111101010000"
"1233",6063,4461,2,879199,"SP_0925",12,237,"000100011111011010011001"
"1234",3782,4463,1,1992885,"SP_2083",12,239,"100001111100101000000101"
"1235",6253,4464,3,1239583,"SP_1316",12,240,"000001011010010110101111"
"1236",5129,4471,1,1665225,"SP_1762",12,247,"011010101000011111011000"
"1237",3517,4496,3,1870218,"",12,272,"001110100111101110001110"
"1238",1134,4501,3,504956,"",12,277,"100001001101011110110001"
"1239",3735,4501,2,1961906,"SP_2060",12,277,"100001001101011110110001"
"1240",2962,4503,2,1617841,"SP_1715",12,279,"101001010010111011101011"
"1241",1322,4504,3,575797,"SP_0609",12,280,"101100011101001011101000"
"1242",4941,4509,3,1216025,"SP_1281",12,285,"011101110111000110001101"
"1243",2009,4525,2,987598,"",12,301,"101011111110100001001101"
"1244",5451,4528,2,79263,"",12,304,"001000100011010110101010"
"1245",5472,4534,1,132371,"",12,310,"001010000110011001100110"
"1246",5473,4534,0,132373,"",12,310,"001010000110011001100110"
"1247",2328,4538,2,1221203,"SP_1286",12,314,"110100011100001101011100"
"1248",6055,4545,0,777937,"SP_0828",12,321,"000111101001101011001001"
"1249",668,4548,3,245418,"SP_0268",12,324,"101101110101111100001010"
"1250",3776,4548,3,1991237,"",12,324,"101101110101111100001010"
"1251",194,4555,3,78773,"SP_0071",12,331,"101100101011111001110100"
"1252",273,4559,1,110514,"",12,335,"100101010011001110101111"
"1253",4406,4560,3,72237,"SP_0067",12,336,"111110010111001011100010"
"1254",4404,4573,2,72042,"",12,349,"010110010001110111100100"
"1255",1611,4575,0,711822,"SP_0752",12,351,"100111000110100111001100"
"1256",6416,4579,2,1167216,"",12,355,"000001010110111101010110"
"1257",1601,4589,1,706380,"SP_0745",12,365,"111111110010111001000100"
"1258",4894,4592,0,1051444,"",12,368,"011110000110001101010011"
"1259",4678,4593,3,546953,"SP_0578",12,369,"001010110000010101011100"
"1260",1728,4598,1,832088,"SP_0882",12,374,"110000111110001010001000"
"1261",4411,4603,0,74586,"SP_0071",12,379,"011000110100011110001000"
"1262",2999,4604,1,1653354,"SP_1752",12,380,"111111110111000100101000"
"1263",560,4605,1,191718,"SP_0205",12,381,"100001111000111000101011"
"1264",3056,4605,1,1668236,"SP_1765",12,381,"100001111000111000101011"
"1265",2133,4608,0,1070034,"SP_1140",12,384,"101111010100100011101000"
"1266",4330,4608,3,2151965,"SP_2231",12,384,"101111010100100011101000"
"1267",1670,4618,3,753856,"",13,10,"111110010011011000110011"
"1268",6320,4632,0,793937,"SP_0846",13,24,"000001100110011011111001"
"1269",4182,4634,0,2089919,"SP_2172",13,26,"101011110011011001010000"
"1270",6249,4635,3,1087079,"SP_1154",13,27,"000011001110010001110001"
"1271",2152,4641,0,1088028,"SP_1154",13,33,"100100111010110011001010"
"1272",5832,4642,0,1714576,"SP_1798",13,34,"001010110100000110001101"
"1273",4385,4643,3,49986,"SP_0046",13,35,"010011101010010110100011"
"1274",5422,4649,2,2113494,"SP_2192",13,41,"000110001111010111110101"
"1275",5717,4649,2,1111258,"SP_1175",13,41,"000110001111010111110101"
"1276",5844,4649,3,1739405,"SP_1828",13,41,"000110001111010111110101"
"1277",6065,4649,3,917205,"SP_0970",13,41,"000110001111010111110101"
"1278",4882,4650,1,1004968,"",13,42,"011001010110110001100101"
"1279",4990,4652,1,1270162,"",13,44,"010001111010100101101001"
"1280",4242,4655,0,2094970,"",13,47,"110010010010001010110010"
"1281",5864,4656,0,1797352,"SP_1891",13,48,"001010001100100110101100"
"1282",5566,4657,0,461585,"SP_0480",13,49,"001111001000111001111110"
"1283",5786,4657,3,1463160,"SP_1553",13,49,"001111001000111001111110"
"1284",6365,4666,1,102930,"SP_0101",13,58,"000001101110011101110111"
"1285",5007,4673,2,1331079,"SP_1410",13,65,"001001110101110010011111"
"1286",3448,4676,2,1842728,"SP_1939",13,68,"101101000110110000000101"
"1287",5733,4678,0,1215729,"SP_1281",13,70,"001110010100011100100111"
"1288",5010,4679,1,1335734,"",13,71,"011001101001110010101001"
"1289",2497,4680,0,1311153,"SP_1386",13,72,"101001010000111111110110"
"1290",4378,4684,3,31129,"SP_0031",13,76,"010111000000001101100101"
"1291",4598,4706,0,413792,"SP_0439",13,98,"010110011000000101001011"
"1292",4666,4714,0,511913,"",13,106,"011100011101001011010100"
"1293",340,4715,1,136573,"SP_0137",13,107,"001000011000111011101110"
"1294",2458,4717,3,1269522,"SP_1344",13,109,"110100101110001000101011"
"1295",2239,4723,0,1152003,"SP_1221",13,115,"100110010110110000001111"
"1296",858,4730,3,358347,"SP_0379",13,122,"100110100111100001111110"
"1297",3450,4730,0,1843158,"",13,122,"100110100111100001111110"
"1298",4136,4733,2,2081442,"SP_2163",13,125,"110111101101111000100100"
"1299",5392,4738,3,2081131,"",13,130,"011101110001001011011101"
"1300",2482,4749,0,1299677,"",13,141,"100110100100010010111101"
"1301",3966,4751,1,2045143,"SP_2132",13,143,"110101110111010011100001"
"1302",4677,4752,1,546060,"SP_0578",13,144,"010011010011100110011001"
"1303",3677,4754,3,1941108,"SP_2034",13,146,"000111011001010111111010"
"1304",4987,4760,0,1268251,"SP_1344",13,152,"011011000111110101110001"
"1305",4844,4763,1,955812,"SP_1011",13,155,"011101001101000110001011"
"1306",5178,4764,0,1741566,"SP_1830",13,156,"011111100010110110001101"
"1307",518,4773,0,169803,"SP_0177",13,165,"100000100010101101111011"
"1308",4510,4776,0,185362,"SP_0199",13,168,"011011000011000010011010"
"1309",2408,4784,0,1254368,"SP_1329",13,176,"111010110001100001000001"
"1310",1185,4788,1,520415,"SP_0550",13,180,"110001101111010100110011"
"1311",5203,4790,1,1768880,"",13,182,"010010001101011110111110"
"1312",5028,4807,2,1379853,"",13,199,"011011001111010100111010"
"1313",2141,4808,0,1071972,"SP_1145",13,200,"111101100111001001000100"
"1314",4062,4808,1,2072191,"",13,200,"111101100111001001000100"
"1315",246,4811,2,98234,"SP_0096",13,203,"101110000110001101101111"
"1316",2603,4816,3,1363094,"",13,208,"110011110001101100100111"
"1317",4768,4824,0,705894,"SP_0744",13,216,"011000111001100101101010"
"1318",6287,4826,0,2083444,"SP_2167",13,218,"000010011110100001110111"
"1319",3479,4835,1,1855062,"SP_1952",13,227,"111100110000100111110110"
"1320",653,4838,0,224687,"",13,230,"111101010100011100101000"
"1321",5701,4842,1,1042490,"",13,234,"001110101110011100100001"
"1322",5746,4842,3,1254879,"SP_1330",13,234,"001110101110011100100001"
"1323",4607,4846,3,426893,"SP_0454",13,238,"010100110110111111001010"
"1324",2634,4874,1,1385552,"SP_1472",13,266,"100111111000001010111101"
"1325",5626,4883,1,634057,"",13,275,"001101011000101101110001"
"1326",822,4892,3,320495,"SP_0346",13,284,"000100010111011111101000"
"1327",1139,4896,3,506871,"SP_0527",13,288,"011111100110100110100011"
"1328",4542,4896,3,244019,"SP_0268",13,288,"011111100110100110100011"
"1329",3710,4898,0,1952871,"SP_2052",13,290,"100101101010100100001001"
"1330",3175,4899,3,1722202,"",13,291,"011110001111111100000011"
"1331",6116,4903,0,1455205,"",13,295,"000111011110001001001110"
"1332",4570,4906,1,300019,"SP_0327",13,298,"011011001111001101011001"
"1333",1514,4909,1,668139,"",13,301,"101001101011001000101110"
"1334",2349,4921,0,1235056,"SP_1308",13,313,"100011010110000001010101"
"1335",6052,4924,1,740192,"SP_0786",13,316,"000100011011110100010001"
"1336",424,4929,2,151566,"SP_0154",13,321,"011101111001101001101001"
"1337",50,4930,0,48708,"SP_0045",13,322,"110110001010101001011010"
"1338",2852,4935,3,1555641,"SP_1654",13,327,"111110010011100110010101"
"1339",4474,4936,0,140745,"",13,328,"010011011011011101001110"
"1340",5714,4941,3,1071016,"SP_1142",13,333,"001100111011010001111000"
"1341",5946,4941,2,2112381,"SP_2191",13,333,"001100111011010001111000"
"1342",216,4946,1,83470,"SP_0078",13,338,"111010110101010110101010"
"1343",3069,4950,0,1671364,"SP_1767",13,342,"100110011100110001100011"
"1344",5809,4957,0,1622501,"SP_1719",13,349,"001111000100110101000010"
"1345",4505,4959,1,180475,"SP_0187",13,351,"011001100001110100100111"
"1346",2479,4961,1,1296581,"",13,353,"101001011100101010101001"
"1347",2891,4967,3,1584194,"SP_1684",13,359,"101011110110000011111001"
"1348",4779,4970,0,730668,"",13,362,"010100001010010101011001"
"1349",5661,4974,1,860420,"SP_0907",13,366,"101100010101110000111111"
"1350",3187,4981,1,1730717,"",13,373,"110111010111011100011000"
"1351",5970,4990,0,80538,"",13,382,"000100010110001111110011"
"1352",3583,4994,0,1900436,"SP_1997",14,2,"101000110010001001111000"
"1353",5100,5009,0,1587542,"SP_1687",14,17,"011001100111000100101110"
"1354",2352,5012,0,1238782,"SP_1315",14,20,"101010100101000000111100"
"1355",4914,5022,3,1087621,"SP_1154",14,30,"011101000111100011011101"
"1356",2628,5024,0,1378517,"SP_1464",14,32,"101010101110101100010010"
"1357",3156,5028,0,1717306,"SP_1800",14,36,"110001010010110100100111"
"1358",3985,5039,0,2050034,"SP_2139",14,47,"100001111001101011001111"
"1359",4248,5051,0,2100485,"",14,59,"101110001001010101010101"
"1360",5594,5052,0,528310,"SP_0561",14,60,"001011101100110000000101"
"1361",457,5064,2,158600,"SP_0161",14,72,"110111100001001010111110"
"1362",1903,5084,0,931259,"",14,92,"100011011101010011011101"
"1363",4585,5090,2,369336,"SP_0390",14,98,"010000010111101100011000"
"1364",1605,5098,3,709536,"SP_0750",14,106,"110110000101110010011111"
"1365",4480,5100,0,146410,"",14,108,"011001100011101010100110"
"1366",5151,5115,2,1710128,"",14,123,"011100100111110101110100"
"1367",435,5125,3,152768,"SP_0155",14,133,"111101100111101110000001"
"1368",3433,5130,3,1837692,"SP_1933",14,138,"101110001111100101011100"
"1369",3721,5153,3,1956822,"SP_2056",14,161,"100111001101101100100111"
"1370",4715,5157,3,618102,"SP_0648",14,165,"010101101110110111100100"
"1371",1290,5177,3,563403,"SP_0592",14,185,"101100101111110000111001"
"1372",6113,5179,3,1443155,"",14,187,"001010110101101000110000"
"1373",3732,5193,3,1961080,"SP_2059",14,201,"101111010000010111111100"
"1374",5253,5194,3,1870888,"SP_1963",14,202,"011111100001011100101101"
"1375",466,5202,1,161078,"",14,210,"100110010101011010101111"
"1376",6385,5215,0,978954,"",14,223,"000000110110001111000101"
"1377",1309,5227,3,570187,"SP_0604",14,235,"011010101001110010011010"
"1378",4998,5233,0,1304630,"",14,241,"011101001100101000110110"
"1379",4376,5250,0,27210,"",14,258,"010011101001011011000110"
"1380",5669,5258,2,896276,"SP_0946",14,266,"001001111111010100110110"
"1381",5676,5258,2,943569,"SP_1002",14,266,"001001111111010100110110"
"1382",530,5265,0,174205,"SP_0182",14,273,"100101010111000111100010"
"1383",6452,5274,0,2094136,"SP_2176",14,282,"000000001110110110000111"
"1384",4675,5280,3,543273,"SP_0576",14,288,"011010101110010001110111"
"1385",3869,5291,3,2021760,"SP_2108",14,299,"110101000110111100110110"
"1386",6376,5292,1,466281,"SP_0484",14,300,"000000111011001001111110"
"1387",2582,5302,2,1352957,"SP_1434",14,310,"101110110010000101001000"
"1388",1115,5304,0,493090,"SP_0510",14,312,"100010111001110001100000"
"1389",894,5308,2,375504,"SP_0395",14,316,"111101011110100000011101"
"1390",1537,5321,0,675319,"SP_0710",14,329,"100110100011001100001001"
"1391",4471,5332,0,137836,"SP_0139",14,340,"010011101000101111100111"
"1392",757,5333,3,285018,"SP_0312",14,341,"110111010001110110001101"
"1393",3899,5341,3,2031983,"SP_2120",14,349,"100011101001011011111010"
"1394",4391,5344,3,54069,"SP_0050",14,352,"010111110001111011010001"
"1395",407,5371,0,147798,"SP_0150",14,379,"101101000111000100100100"
"1396",4814,5380,1,859197,"",15,4,"011011001101010000100111"
"1397",5602,5386,1,547459,"",15,10,"001001110001111011010010"
"1398",5797,5396,1,1530169,"SP_1630",15,20,"001010110010010010111110"
"1399",5576,5397,0,494196,"",15,21,"001010111100000011111100"
"1400",5972,5399,0,81394,"",15,23,"000101001001011001101001"
"1401",5016,5403,0,1351533,"SP_1433",15,27,"010000100111110111101110"
"1402",3014,5404,3,1658448,"SP_1758",15,28,"110010010001000111010111"
"1403",3650,5404,0,1934219,"SP_2028",15,28,"110010010001000111010111"
"1404",1100,5411,0,485281,"",15,35,"101110111010111101100000"
"1405",2697,5412,0,1438686,"SP_1527",15,36,"110110000110000010100011"
"1406",4547,5419,0,262735,"",15,43,"010100111101001001111000"
"1407",6130,5422,1,1559031,"",15,46,"000111010111111011100001"
"1408",2461,5427,1,1270764,"SP_1346",15,51,"111011010100001001111011"
"1409",1358,5428,0,604728,"SP_0641",15,52,"101011111001100101100101"
"1410",5557,5429,0,450711,"",15,53,"001010000110111110100011"
"1411",1499,5430,0,665003,"SP_0695",15,54,"111110100101001101101010"
"1412",6105,5431,0,1377217,"",15,55,"000100011110001001111101"
"1413",3447,5435,1,1842134,"SP_1939",15,59,"010011101100100101010101"
"1414",3599,5436,3,1920460,"SP_2013",15,60,"101100101011000100101101"
"1415",4212,5439,0,2092537,"SP_2175",15,63,"111110101011100010001110"
"1416",5044,5440,0,1436216,"SP_1526",15,64,"010111001001111100110101"
"1417",645,5448,1,223330,"SP_0253",15,72,"101010011001001101101010"
"1418",4960,5456,3,1244016,"SP_1320",15,80,"001101101101101100101110"
"1419",4961,5456,3,1244017,"SP_1320",15,80,"001101101101101100101110"
"1420",547,5460,1,185861,"SP_0199",15,84,"111000010011110011000110"
"1421",4316,5464,1,2130524,"",15,88,"000101111000101111011101"
"1422",6096,5464,3,1317497,"SP_1393",15,88,"000101111000101111011101"
"1423",2870,5466,1,1578029,"",15,90,"110001101011000100011101"
"1424",6323,5467,0,876969,"SP_0922",15,91,"000001010001111001111110"
"1425",5931,5471,0,2065322,"SP_2151",15,95,"001011010010100011010010"
"1426",4580,5498,0,348891,"",15,122,"010101010000111101010000"
"1427",5907,5500,0,2015346,"",15,124,"001001001011000110001101"
"1428",804,5503,0,305052,"SP_0332",15,127,"100101011010100101100011"
"1429",67,5505,1,59929,"SP_0057",15,129,"101011111011100010000111"
"1430",1716,5506,1,819864,"SP_0872",15,130,"101001010100110110111011"
"1431",6307,5507,0,423477,"",15,131,"000001100010001011010111"
"1432",4583,5512,0,360721,"",15,136,"011110110011110001010101"
"1433",5348,5512,3,2046475,"",15,136,"011110110011110001010101"
"1434",1053,5514,0,459388,"SP_0479",15,138,"100100110111010001001011"
"1435",6151,5515,1,1748492,"SP_1839",15,139,"010100111010110011110110"
"1436",4603,5522,0,421538,"SP_0449",15,146,"010100111110000111100010"
"1437",3096,5526,0,1692854,"",15,150,"100000100110111110101010"
"1438",4563,5527,0,289677,"SP_0314",15,151,"011101111011010011010010"
"1439",5718,5529,1,1123322,"SP_1185",15,153,"001111000101000001100011"
"1440",1426,5530,1,630273,"",15,154,"111111001001110011000101"
"1441",5309,5533,0,1997616,"SP_2089",15,157,"011111010000110011111010"
"1442",1825,5539,0,875872,"SP_0921",15,163,"100010111010100101100110"
"1443",4027,5539,0,2064205,"SP_2150",15,163,"100010111010100101100110"
"1444",1610,5543,0,711818,"SP_0752",15,167,"110010100101010110010011"
"1445",6171,5545,0,1929004,"SP_2022",15,169,"000110000001011111010100"
"1446",2688,5552,0,1435859,"SP_1526",15,176,"100011011111101010011001"
"1447",3942,5557,0,2041945,"SP_2130",15,181,"110000111110101101001101"
"1448",5252,5558,0,1870223,"",15,182,"011100010010101110110111"
"1449",4984,5560,0,1266703,"SP_1343",15,184,"010000010101001100111111"
"1450",4701,5562,3,603258,"F23-SP0640-SP0641",15,186,"011010101011101100011011"
"1451",6175,5566,2,1950043,"",15,190,"000011000001101101110001"
"1452",5238,5568,2,1844616,"",15,192,"010110011111000010011100"
"1453",2436,5575,0,1265927,"SP_1343",15,199,"100011011111001110100011"
"1454",1398,5579,3,619549,"SP_0648",15,203,"100111111011111010000001"
"1455",5281,5585,0,1940054,"",15,209,"010011101101101100101101"
"1456",2265,5589,3,1170598,"SP_1240",15,213,"101011111000101111100010"
"1457",6011,5590,0,431641,"SP_0458",15,214,"000111100111000111010010"
"1458",2473,5596,3,1292779,"SP_1369",15,220,"111101101010101000111010"
"1459",4771,5607,0,712839,"",15,231,"010000011101101101110100"
"1460",2311,5615,3,1211401,"",15,239,"101110111011110100011000"
"1461",5772,5617,1,1385826,"SP_1472",15,241,"000010011111010110101001"
"1462",5464,5621,0,109417,"SP_0107",15,245,"001010001101101100101011"
